ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,CreditScoreGroup
25751,2019,cf,male,pre,type2,p3,l1,nopc,b/c,296500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1u,3360,exp,539,cib,25-34,not_inst,87.72189349,north,direct,1,26,500-600
25752,2019,cf,male,nopre,type1,p1,l2,nopc,nob/c,536500,4.5,0.3267,6259.65,360,not_neg,not_int,not_lpsm,718000,sb,ir,home,1u,14880,exp,752,cib,25-34,not_inst,74.72144847,north,direct,0,48,700-800
25753,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,116500,3.99,0.5528,2594,360,not_neg,not_int,not_lpsm,148000,sb,pr,home,1u,3060,crif,829,cib,25-34,to_inst,78.71621622,north,direct,0,31,800-900
25754,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,336500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1u,3600,equi,899,exp,55-64,to_inst,75.13586957,north,direct,1,39,800-900
25755,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,226500,4,0.3188,1583.1,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,5640,crif,544,cib,25-34,not_inst,81.47482014,south,direct,0,29,500-600
25756,2019,cf,female,nopre,type2,p3,l1,nopc,b/c,166500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,188000,sb,pr,home,1u,4320,crif,898,exp,65-74,to_inst,88.56382979,south,direct,1,36,800-900
25757,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,266500,3.99,0.4623,1250,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1u,4320,exp,826,cib,65-74,to_inst,78.84615385,south,direct,0,36,800-900
25758,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1u,4980,exp,893,exp,35-44,to_inst,89.66346154,north,direct,1,36,800-900
25759,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,226500,3.75,0.2305,6720,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1u,6060,exp,764,exp,55-64,to_inst,73.53896104,south,direct,0,44,700-800
25760,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,156500,3.99,0.3904,2596.45,180,not_neg,not_int,not_lpsm,308000,sb,pr,home,1u,4140,cib,827,cib,65-74,to_inst,50.81168831,north,direct,1,42,800-900
25761,2019,cf,"sex not available",nopre,type3,p4,l1,nopc,nob/c,196500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,2520,equi,716,exp,65-74,to_inst,75.13586957,south,direct,1,39,700-800
25762,2019,cf,"sex not available",nopre,type1,p1,l1,nopc,nob/c,86500,4.99,1.2197,614.44,360,not_neg,not_int,not_lpsm,98000,sb,pr,home,1u,2520,cib,827,cib,65-74,to_inst,88.26530612,south,direct,0,39,800-900
25763,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,106500,5.375,1.0471,2949.88,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1u,2040,cib,753,cib,55-64,to_inst,77.17391304,north,direct,0,42,700-800
25764,2019,cf,male,pre,type2,p3,l1,nopc,b/c,196500,4.625,1.7267,2596.45,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1u,3840,crif,662,cib,45-54,to_inst,86.18421053,north,direct,0,57,600-700
25765,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,386500,3.625,0.8443,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1u,5760,exp,896,exp,25-34,to_inst,94.73039216,north,direct,0,39,800-900
25766,2019,cf,female,pre,type1,p1,l1,nopc,nob/c,106500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,128000,sb,pr,home,1u,1920,crif,627,cib,<25,not_inst,83.203125,north,direct,1,51,600-700
25767,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,636500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,6960,equi,885,exp,45-54,to_inst,75.13586957,south,direct,1,39,800-900
25768,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,216500,4.99,0.5179,2471.85,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1u,3300,cib,769,cib,55-64,to_inst,60.47486034,south,direct,0,46,700-800
25769,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,116500,4.75,1.2991,2590,180,not_neg,not_int,not_lpsm,148000,sb,pr,home,1u,5700,exp,703,cib,45-54,to_inst,78.71621622,north,direct,0,21,700-800
25770,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,386500,3.375,-0.3455,141.7,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1u,7740,crif,621,cib,55-64,not_inst,65.73129252,south,direct,0,36,600-700
25771,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,76500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,128000,sb,pr,home,1u,1440,cib,630,cib,65-74,to_inst,59.765625,south,direct,1,36,600-700
25772,2019,cf,joint,nopre,type2,p3,l1,nopc,b/c,376500,3.125,0.1344,0,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1u,7680,exp,599,exp,45-54,not_inst,80.44871795,north,direct,0,35,500-600
25773,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,316500,4.375,0.336,1225,360,not_neg,not_int,not_lpsm,728000,sb,pr,home,1u,4620,crif,575,exp,>74,to_inst,43.47527473,north,direct,0,39,500-600
25774,2019,cf,"sex not available",nopre,type3,p4,l1,nopc,nob/c,296500,3.625,-0.0503,0,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1u,5760,exp,892,cib,25-34,to_inst,82.82122905,south,direct,0,39,800-900
25775,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,606500,4.25,-0.0313,7254.1,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1u,8400,crif,734,cib,55-64,not_inst,78.97135417,north,direct,0,39,700-800
25776,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,306500,3.5,-0.0833,0,360,not_neg,not_int,not_lpsm,938000,sb,pr,home,1u,4320,cib,716,cib,45-54,not_inst,32.67590618,south,direct,0,41,700-800
25777,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,596500,3.5,0.3192,3259.44,240,not_neg,not_int,not_lpsm,1168000,sb,pr,home,1u,13440,exp,538,exp,45-54,not_inst,51.07020548,north,direct,0,34,500-600
25778,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.75,0.1583,3066.96,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1u,5280,crif,890,exp,35-44,to_inst,69.27570093,north,direct,0,48,800-900
25779,2019,cf,"sex not available",nopre,type2,p4,l1,nopc,b/c,236500,3.99,0.9576,2596.45,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,5760,exp,709,cib,45-54,to_inst,85.07194245,south,direct,0,39,700-800
25780,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,456500,4.5,0.081,1295,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1u,10260,exp,863,exp,25-34,not_inst,89.86220472,central,direct,0,47,800-900
25781,2019,cf,male,pre,type1,p3,l1,nopc,nob/c,286500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1u,6240,cib,822,cib,35-44,to_inst,84.76331361,north,direct,1,44,800-900
25782,2019,cf,joint,pre,type3,p4,l1,nopc,nob/c,486500,3.25,-0.4491,2292.46,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1u,5760,crif,697,exp,35-44,not_inst,92.14015152,central,direct,0,39,600-700
25783,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,146500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,3840,exp,822,cib,35-44,to_inst,52.69784173,south,direct,1,49,800-900
25784,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,96500,4.625,1.3913,3022,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1u,1980,cib,741,cib,>74,to_inst,81.77966102,south,direct,0,44,700-800
25785,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,356500,3.5,0.7193,0,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1u,5760,exp,504,exp,25-34,to_inst,94.31216931,north,direct,0,39,500-600
25786,2019,cf,"sex not available",pre,type1,p1,l1,nopc,nob/c,536500,3.775,-0.2105,795,360,neg_amm,not_int,not_lpsm,668000,sb,pr,home,1u,11340,cib,611,cib,35-44,to_inst,80.31437126,south,direct,0,29,600-700
25787,2019,cf,"sex not available",pre,type1,p4,l1,nopc,nob/c,346500,3.375,-0.4198,1134.37,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,3540,cib,560,cib,25-34,not_inst,82.89473684,north,direct,0,45,500-600
25788,2019,cf,joint,pre,type1,p3,l1,nopc,nob/c,466500,4.375,0.6699,2596.45,360,not_neg,not_int,not_lpsm,678000,sb,pr,home,1u,6960,cib,706,exp,25-34,not_inst,68.80530973,south,direct,0,48,700-800
25789,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,396500,3.875,0.3719,0,360,neg_amm,not_int,not_lpsm,418000,sb,pr,home,1u,4860,exp,616,cib,25-34,not_inst,94.85645933,north,direct,0,45,600-700
25790,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,316500,4.99,1.4914,3218.75,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1u,5040,cib,660,cib,45-54,to_inst,73.94859813,south,direct,0,40,600-700
25791,2019,cf,"sex not available",nopre,type1,p1,l1,nopc,nob/c,116500,4.375,0.2374,3025,324,neg_amm,not_int,not_lpsm,518000,sb,pr,home,1u,3360,exp,664,exp,45-54,to_inst,22.49034749,south,direct,0,31,600-700
25792,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.625,-0.1096,978,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1u,10920,exp,617,exp,35-44,not_inst,69.01294498,north,direct,0,28,600-700
25793,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,186500,3.75,0.2353,5835,360,not_neg,not_int,not_lpsm,328000,sb,pr,home,1u,5040,exp,511,exp,35-44,to_inst,56.8597561,north,direct,0,33,500-600
25794,2019,cf,female,pre,type1,p4,l1,nopc,nob/c,166500,3.99,0.3904,2596.45,180,not_neg,not_int,not_lpsm,188000,sb,pr,home,1u,4380,exp,785,cib,55-64,to_inst,88.56382979,north,direct,1,36,700-800
25795,2019,cf,female,pre,type1,p4,l1,nopc,nob/c,156500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,238000,sb,ir,home,1u,3840,exp,537,cib,35-44,not_inst,65.75630252,north,direct,1,35,500-600
25796,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,416500,3.99,0.4702,7928.75,348,not_neg,not_int,not_lpsm,698000,sb,pr,home,1u,5040,cib,731,cib,45-54,to_inst,59.67048711,south,direct,0,42,700-800
25797,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,366500,3.625,0.2086,6265.95,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1u,4380,crif,634,cib,65-74,not_inst,65.68100358,north,direct,0,41,600-700
25798,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,186500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1u,1560,crif,646,exp,55-64,to_inst,81.79824561,south,direct,1,34,600-700
25799,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,186500,4.75,1.1522,3720,240,not_neg,not_int,not_lpsm,378000,sb,ir,home,1u,7680,crif,676,cib,35-44,not_inst,49.33862434,south,direct,0,44,600-700
25800,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,206500,3.99,0.3904,2596.45,240,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,7740,exp,588,exp,35-44,to_inst,74.28057554,north,direct,1,39,500-600
25801,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,256500,4.625,0.821,4394.53,360,neg_amm,not_int,not_lpsm,268000,sb,pr,home,1u,3960,crif,802,exp,<25,not_inst,95.70895522,north,direct,0,46,800-900
25802,2019,cf,female,nopre,type2,p3,l1,nopc,b/c,176500,4.125,0.5336,1411.87,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1u,2460,crif,811,cib,55-64,not_inst,68.41085271,south,direct,0,39,800-900
25803,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,226500,3.5,0.0028,2647.61,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1u,3360,exp,651,cib,65-74,not_inst,49.45414847,south,direct,0,43,600-700
25804,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,256500,3.99,1.3836,3725.18,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1u,7800,cib,579,cib,45-54,to_inst,99.41860465,north,direct,0,58,500-600
25805,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,316500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,8940,equi,872,exp,45-54,not_inst,75.13586957,south,direct,1,39,800-900
25806,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,496500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,5340,equi,779,exp,35-44,not_inst,75.13586957,north,direct,1,39,700-800
25807,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.99,0.3836,10512.5,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1u,11640,cib,568,exp,45-54,to_inst,73.69888476,north,direct,0,12,500-600
25808,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.875,0.1029,250,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1u,11520,cib,539,exp,45-54,to_inst,73.32746479,north,direct,0,17,500-600
25809,2019,ncf,male,pre,type1,p3,l1,nopc,nob/c,306500,4.125,0.1033,2750,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1u,3120,crif,710,exp,>74,to_inst,52.12585034,north,direct,0,54,700-800
25810,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,436500,4.56,0.4192,3410,360,not_neg,not_int,not_lpsm,548000,sb,pr,home,1u,5040,crif,764,cib,55-64,to_inst,79.65328467,south,direct,0,47,700-800
25811,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,306500,3.99,0.3904,2596.45,360,neg_amm,not_int,not_lpsm,388000,sb,pr,home,1u,5760,cib,680,cib,25-34,to_inst,78.99484536,south,direct,1,44,600-700
25812,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,666500,3.75,-0.55,0,360,not_neg,not_int,not_lpsm,1468000,sb,pr,home,1u,8520,crif,871,exp,35-44,not_inst,45.40190736,south,direct,0,43,800-900
25813,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,686500,3.875,0.293,0,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1u,9360,crif,806,cib,35-44,not_inst,89.38802083,south,direct,0,42,800-900
25814,2019,cf,female,pre,type1,p4,l1,nopc,nob/c,476500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1u,7800,cib,900,cib,65-74,to_inst,95.68273092,north,direct,1,47,800-900
25815,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,486500,3.625,0.0236,360.12,360,neg_amm,not_int,not_lpsm,708000,sb,pr,home,1u,7380,cib,857,cib,45-54,not_inst,68.71468927,north,direct,0,44,800-900
25816,2019,ncf,joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.5,0.0466,7136.49,240,not_neg,not_int,not_lpsm,1158000,sb,pr,home,1u,14880,crif,887,exp,55-64,not_inst,39.42141623,south,direct,0,16,800-900
25817,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,336500,3.5,-0.1496,8572.68,360,not_neg,not_int,not_lpsm,458000,sb,pr,home,1u,11160,crif,772,exp,55-64,to_inst,73.47161572,north,direct,0,28,700-800
25818,2019,ncf,"sex not available",pre,type2,p3,l1,nopc,b/c,96500,4.375,1.5493,1936.8,360,not_neg,not_int,not_lpsm,128000,sb,pr,home,1u,1680,exp,502,cib,65-74,to_inst,75.390625,south,direct,0,58,500-600
25819,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,226500,4.625,0.323,3764.72,360,not_neg,not_int,not_lpsm,278000,sb,pr,home,1u,3300,crif,618,exp,>74,to_inst,81.47482014,central,direct,0,48,600-700
25820,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,396500,5.19,1.0246,8815.36,360,not_neg,not_int,not_lpsm,628000,sb,ir,home,2u,12960,crif,512,exp,45-54,not_inst,63.13694268,south,direct,0,43,500-600
25821,2019,cf,male,nopre,type2,p1,l1,nopc,b/c,406500,3.125,0.3281,0,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,5280,cib,806,cib,25-34,not_inst,97.24880383,north,direct,0,44,800-900
25822,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,246500,3.625,0.1222,7918.75,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1u,2760,cib,534,cib,>74,to_inst,44.17562724,north,direct,0,49,500-600
25823,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,166500,3.125,-0.2724,5485,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1u,3240,exp,705,cib,35-44,to_inst,67.13709677,north,direct,0,35,700-800
25824,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,236500,3.875,0.3339,3495,180,neg_amm,not_int,not_lpsm,328000,sb,pr,home,1u,8100,cib,620,exp,45-54,to_inst,72.10365854,north,direct,0,31,600-700
25825,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,726500,4,0.2961,0,360,not_neg,not_int,not_lpsm,828000,sb,pr,home,1u,13800,cib,634,exp,35-44,not_inst,87.74154589,north,direct,0,30,600-700
25826,2019,cf,"sex not available",nopre,type1,p1,l1,nopc,nob/c,286500,4.56,0.5148,8500,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1u,8040,cib,890,exp,55-64,to_inst,80.02793296,south,direct,0,47,800-900
25827,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.4852,5073.75,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1u,4380,crif,899,cib,35-44,to_inst,44.04761905,north,direct,0,26,800-900
25828,2019,cf,male,nopre,type2,p4,l2,nopc,b/c,416500,3.99,0.3904,2596.45,300,neg_amm,not_int,not_lpsm,458000,sb,pr,home,1u,11340,cib,635,exp,55-64,to_inst,90.93886463,north,direct,1,55,600-700
25829,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,556500,3.75,0.0059,0,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1u,5400,cib,689,cib,55-64,not_inst,87.22570533,north,direct,0,43,600-700
25830,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,686500,3.875,0.1272,1385.04,360,not_neg,not_int,not_lpsm,838000,sb,pr,home,1u,16560,exp,622,exp,35-44,not_inst,81.92124105,north,direct,0,32,600-700
25831,2019,cf,joint,nopre,type3,p3,l2,nopc,nob/c,196500,3.99,0.338,5756.4,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1u,3900,crif,758,exp,65-74,to_inst,90.13761468,central,direct,0,38,700-800
25832,2019,cf,"sex not available",nopre,type2,p4,l1,nopc,b/c,306500,4.125,1.4687,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1u,5760,exp,774,cib,45-54,to_inst,75.12254902,south,direct,0,39,700-800
25833,2019,cf,"sex not available",nopre,type1,p4,l1,nopc,nob/c,296500,3.875,-0.151,0,300,not_neg,not_int,not_lpsm,738000,sb,pr,home,1u,4740,exp,685,exp,45-54,not_inst,40.17615176,south,direct,0,43,600-700
25834,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,66500,4.99,1.0898,2522.5,360,not_neg,not_int,not_lpsm,228000,sb,pr,home,1u,3480,crif,808,exp,65-74,to_inst,29.16666667,north,direct,0,27,800-900
25835,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,676500,3.99,0.2672,2624.6,360,not_neg,not_int,not_lpsm,898000,sb,pr,home,1u,10020,exp,877,exp,25-34,not_inst,75.33407572,south,direct,0,25,800-900
25836,2019,ncf,female,nopre,type3,p3,l1,nopc,nob/c,526500,3.625,-0.4542,1544.4,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1u,3600,exp,731,cib,55-64,not_inst,86.59539474,north,direct,0,58,700-800
25837,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,416500,4.25,0.4322,1250,360,not_neg,not_int,not_lpsm,528000,sb,pr,home,1u,8520,cib,877,exp,45-54,to_inst,78.88257576,north,direct,0,29,800-900
25838,2019,cf,joint,pre,type2,p3,l1,nopc,b/c,376500,3.25,0.0916,1600.38,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1u,5760,cib,801,exp,35-44,to_inst,85.95890411,south,direct,0,61,800-900
25839,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,256500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,338000,sb,ir,home,1u,0,crif,780,cib,45-54,to_inst,75.88757396,south,direct,1,11,700-800
25840,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,296500,3.75,0.5145,5675,96,not_neg,not_int,not_lpsm,428000,sb,pr,home,1u,14100,crif,805,exp,>74,to_inst,69.27570093,south,direct,0,22,800-900
25841,2019,cf,male,nopre,type2,p4,l1,nopc,b/c,216500,3.75,0.6423,0,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1u,5760,cib,871,cib,45-54,to_inst,68.08176101,north,direct,0,39,800-900
25842,2019,cf,"sex not available",nopre,type3,p3,l1,nopc,nob/c,166500,3.25,0.4218,4222.65,180,not_neg,not_int,not_lpsm,348000,sb,pr,home,1u,6000,crif,570,exp,>74,to_inst,47.84482759,south,direct,0,30,500-600
25843,2019,cf,"sex not available",nopre,type2,p3,l1,nopc,b/c,326500,3.75,1.563,2614,240,not_neg,not_int,not_lpsm,398000,sb,pr,home,1u,7500,crif,775,cib,65-74,to_inst,82.03517588,south,direct,0,45,700-800
25844,2019,cf,male,nopre,type3,p1,l2,nopc,nob/c,96500,3.99,0.3481,2768.18,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1u,2220,crif,626,cib,<25,to_inst,81.77966102,north,direct,0,43,600-700
25845,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,446500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1u,3300,crif,520,cib,35-44,to_inst,72.24919094,south,direct,1,28,500-600
25846,2019,cf,"sex not available",nopre,type1,p3,l2,nopc,nob/c,126500,4.99,0.8619,2961.25,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1u,2400,exp,702,cib,25-34,to_inst,71.06741573,south,direct,0,39,700-800
25847,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,456500,4.75,-0.053,384.17,360,not_neg,not_int,not_lpsm,768000,sb,pr,home,1u,3840,exp,767,cib,65-74,not_inst,59.44010417,central,direct,0,49,700-800
25848,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,146500,4.25,1.2718,1070,180,not_neg,not_int,not_lpsm,188000,sb,pr,home,1u,5760,exp,900,cib,45-54,to_inst,77.92553191,north,direct,0,53,800-900
25849,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,346500,3.5,0.0002,1605.37,360,not_neg,int_only,not_lpsm,398000,sb,pr,home,1u,5880,cib,611,cib,35-44,not_inst,87.06030151,north,direct,0,42,600-700
25850,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,296500,4.75,0.3793,2596.45,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1u,7020,crif,721,exp,45-54,to_inst,78.43915344,central,direct,0,21,700-800
25851,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,306500,4.375,0.6339,84,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1u,6840,exp,574,cib,35-44,not_inst,65.49145299,north,direct,0,34,500-600
25852,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,246500,4.75,1.111,4250,360,not_neg,not_int,not_lpsm,308000,sb,pr,home,1u,6300,exp,900,cib,65-74,to_inst,80.03246753,south,direct,0,40,800-900
25853,2019,cf,joint,nopre,type1,p4,l2,nopc,nob/c,546500,3.5,-0.0441,2596.45,180,not_neg,not_int,not_lpsm,918000,sb,pr,home,1u,18720,cib,727,exp,35-44,not_inst,59.53159041,north,direct,0,19,700-800
25854,2019,cf,"sex not available",nopre,type3,p4,l1,nopc,nob/c,156500,3.75,-0.0066,3.61,360,not_neg,not_int,not_lpsm,208000,sb,pr,home,1u,5760,exp,585,cib,45-54,to_inst,75.24038462,south,direct,0,39,500-600
25855,2019,ncf,joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.0513,6332.73,360,not_neg,not_int,not_lpsm,258000,sb,sr,home,1u,9600,cib,605,exp,55-64,to_inst,83.91472868,north,direct,0,21,600-700
25856,2019,cf,"sex not available",pre,type1,p1,l1,nopc,nob/c,406500,4.125,0.1502,10489,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1u,9600,cib,607,cib,35-44,to_inst,94.97663551,south,direct,0,47,600-700
25857,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,126500,4.99,1.0936,2019.67,360,not_neg,int_only,not_lpsm,138000,sb,pr,home,1u,6360,exp,872,cib,55-64,to_inst,91.66666667,north,direct,0,22,800-900
25858,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,626500,3.99,0.3904,2596.45,360,not_neg,not_int,lpsm,708000,sb,pr,home,1u,14820,crif,802,exp,55-64,to_inst,88.48870056,south,direct,1,37,800-900
25859,2019,cf,"sex not available",nopre,type1,p3,l1,nopc,nob/c,346500,4.25,0.5971,1678.75,360,not_neg,not_int,not_lpsm,588000,sb,pr,home,1u,3960,crif,609,cib,55-64,to_inst,58.92857143,south,direct,0,46,600-700
25860,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,276500,3.99,0.3904,2596.45,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1u,11640,equi,603,exp,35-44,not_inst,75.13586957,north,direct,1,39,600-700
25861,2019,cf,male,pre,type1,p3,l1,nopc,nob/c,266500,4.5,1.2019,7484.38,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1u,4620,cib,686,cib,55-64,to_inst,78.84615385,north,direct,0,42,600-700
25862,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,426500,3.99,0.3904,2596.45,360,not_neg,not_int,lpsm,548000,sb,pr,home,1u,8220,exp,513,exp,65-74,to_inst,77.82846715,south,direct,1,48,500-600
25863,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,136500,4.99,0.4484,1063.91,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1u,2820,crif,662,cib,55-64,to_inst,52.90697674,north,direct,0,30,600-700
